COLUMNS;id;cm:name;bcpg:legalName;bcpg:legalName_en;hierarchy1;hierarchy2;bcpg:suppliers;Sodium;Magnésium;Phosphore;Potassium;Calcium;Manganèse;Fer;Cuivre;Zinc;Sélénium;Iode;Protéines;Protéines brutes (N x 6.25);Glucides;Sucres;Energie kJ, étiquetage;Energie kcal, étiquetage;Amidon;Energie kJ;Energie kcal;Polyols totaux;Fibres alimentaires;Eau;Lipides;AG saturés;AG monoinsaturés;AG polyinsaturés;Rétinol;Bêta-carotène;Vitamine D;Activité vitaminique E (en équivalents alpha-tocophérol);Vitamine C totale;Vitamine B1 ou Thiamine;Vitamine B2 ou Riboflavine;Vitamine B3 ou PP ou Niacine;Vitamine B5 ou Acide pantothénique;Vitamine B6 ou Pyridoxine;Vitamine B12 ou Cobalamines;Vitamine B9 ou Folates totaux;Alcool (éthanol);Acides organiques;Cholestérol
VALUES;CIQUAL21514;Agneau, collier, cru, CIQUAL;Agneau, collier, cru;Lamb collar, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;1,27;0;3,83;4,61;0;16,4;16,4;traces;0;767;184;0;767;184;0;0;68;13,2;5,8;4,93;763;0;0;0;0;0;0;0;4,28;0;153;2,06;0;0;0;0
VALUES;CIQUAL21516;Agneau, côte filet, crue, CIQUAL;Agneau, côte filet, crue;Lamb Loin, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;1,26;0;2,08;3,51;0;16,3;16,3;traces;0;962;232;0;962;232;0;0;62,5;18,5;8,33;6,96;1,04;0;0;0;0;0;0;0;5,61;0;242;1,22;0;0;0;0
VALUES;CIQUAL21517;Agneau, côte première, crue, CIQUAL;Agneau, côte première, crue;Lamb, first coast, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;1,21;0;1,86;3,1;0;15,5;15,5;traces;0;1120;271;0;1120;271;0;0;58,9;23,2;10,5;8,77;1,27;0;0;0;0;0;0;0;5,23;0;212;1,39;0;0;0;0
VALUES;CIQUAL21501;Agneau, côtelette, grillée, CIQUAL;Agneau, côtelette, grillée;Lamb chop, grilled;CIQUAL;Viandes;Table Ciqual 2012;120;20,1;184;0;19,7;0,00787;0;0,0767;3,09;< 16;5;25,7;25,7;traces;0;977;234;0;977;234;0;0;60,6;14,6;6,6;3,95;817;5,5;0;0;0;0;0;0;7,45;0;0;2,8;0;0;0;48,9
VALUES;CIQUAL21507;Agneau, épaule, maigre, rôtie, CIQUAL;Agneau, épaule, maigre, rôtie;Lamb shoulder, lean, roasted;CIQUAL;Viandes;Table Ciqual 2012;70;22;188;278;11;0;1,87;0;0;6;5;22,3;22,3;0;0;782;187;0;782;187;0;0;65;10,9;6,39;3,51;597;0;0;0;0,1;0;0,13;0,24;6;0,66;0,19;2,59;4;0;0;72
VALUES;CIQUAL21506;Agneau, épaule, rôtie, CIQUAL;Agneau, épaule, rôtie;Lamb shoulder roast;CIQUAL;Viandes;Table Ciqual 2012;95,5;25,4;231;376;8,8;< 0,1;2,2;0,2;4,7;< 5;8,6;30,5;30,5;traces;0;1200;287;0;1200;287;0;0;53,7;18,3;9,43;6,53;1,59;7,5;0;< 0,5;0,09;6,9;64;301;7,2;295;214;2,72;24,2;0;0;99,8
VALUES;CIQUAL21502;Agneau, gigot, cru, CIQUAL;Agneau, gigot, cru;Lamb, mutton, raw;CIQUAL;Viandes;Table Ciqual 2012;71,3;21,9;195;279;10;0,01;1,45;122;2,94;4,7;1,28;17,8;17,8;traces;0;535;128;0;535;128;0;0;73,5;6,29;2,58;2,32;457;45;0;0,4;0,7;0,25;0,18;307;6,44;0,55;255;1,88;1,6;0;0;73,3
VALUES;CIQUAL21503;Agneau, gigot, rôti, CIQUAL;Agneau, gigot, rôti;Lamb, mutton, roast;CIQUAL;Viandes;Table Ciqual 2012;159;30,7;0;0;21,8;0,0146;2,1;115;3,17;< 6,9;5;23,8;23,8;traces;0;808;193;0;808;193;0;0;67,1;10,9;5,54;4;956;0;0;0;0,18;0;0,1;0;8,02;0,83;372;3,05;0;0;0;97,6
VALUES;CIQUAL21515;Agneau, selle, crue, CIQUAL;Agneau, selle, crue;Lamb saddle, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;1,23;0;2,41;3,56;0;16,2;16,2;traces;0;893;215;0;893;215;0;0;64,7;16,7;7,44;6,25;987;0;0;0;0;0;0;0;5,59;0;229;1,53;0;0;0;0
VALUES;CIQUAL6220;Boeuf, à bourguignon, cuit, CIQUAL;Boeuf, à bourguignon, cuit;Beef bourguignon with cooked;CIQUAL;Viandes;Table Ciqual 2012;0;0;171;0;0;0;2,4;0;0;0;6;30;30;traces;0;660;156;0;660;156;0;0;61,1;4,05;1,69;2,06;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL6230;Boeuf, à pot-au-feu, cuit, CIQUAL;Boeuf, à pot-au-feu, cuit;Beef, pot-au-feu, cooked;CIQUAL;Viandes;Table Ciqual 2012;52;10;170;250;17;0;4,3;0;9,7;4,1;6;28,5;28,5;0;0;1002;240;0;1002;240;0;0;56,5;14;6,05;4,87;819;0;0;0;0,51;0;0,04;0,3;2,6;0,5;0,24;1,2;4,5;0;0;75
VALUES;CIQUAL6212;Boeuf, bavette, crue, CIQUAL;Boeuf, bavette, crue;Beef, flank, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;3,31;0;6,8;11,1;0;18,3;18,3;traces;0;432;103;0;432;103;0;0;73,7;3,27;1,45;1,48;204;0;0;0;0;0;0;0;4,17;0;264;3,12;0;0;0;0
VALUES;CIQUAL6200;Boeuf, bifteck, grillé, CIQUAL;Boeuf, bifteck, grillé;Beef steak grilled;CIQUAL;Viandes;Table Ciqual 2012;65,2;28,9;0;371;7,07;< 0,0259;2,27;0,0759;5,4;8,95;6;27,6;27,6;traces;0;628;149;0;628;149;0;0;69,1;4,28;1,66;1,65;0,11;0;0;0;0;0;0;0;5,15;0;463;2,7;0;0;0;91,3
VALUES;CIQUAL6101;Boeuf, braisé, CIQUAL;Boeuf, braisé;Beef, braised;CIQUAL;Viandes;Table Ciqual 2012;0;24,3;0;0;0;0;5,9;0;10,5;0;6;32,1;32,1;traces;0;1000;240;0;1000;240;0;0;55,7;12,4;5,34;4,3;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL6103;Boeuf, entrecôte, crue, CIQUAL;Boeuf, entrecôte, crue;Beef, steak, raw;CIQUAL;Viandes;Table Ciqual 2012;59,5;68,5;166;324;7;11;2,21;62;4,25;8,12;3,55;18,4;18,4;traces;0;942;227;0;942;227;0;0;62,5;17;8,06;6,36;482;25;0;0,8;655;0;0,0595;0,16;3,91;0,6;288;1,85;5,95;0;0;70
VALUES;CIQUAL6100;Boeuf, entrecôte, grillée, CIQUAL;Boeuf, entrecôte, grillée;Beef steak, grilled;CIQUAL;Viandes;Table Ciqual 2012;0;0;200;0;0;0;2,6;0;5,8;3,4;6;22;22;traces;0;800;192;0;800;192;0;0;62;11,5;5,3;4,18;262;0;0;0;0,58;0;0,07;151;6,53;0,22;402;2,2;0;0;0;45
VALUES;CIQUAL6111;Boeuf, faux-filet, cru, CIQUAL;Boeuf, faux-filet, cru;Beef sirloin, raw;CIQUAL;Viandes;Table Ciqual 2012;62,5;22;183;348;7,26;11;2,26;0,09;3,26;10,6;3,4;21,6;21,6;traces;0;492;117;0;492;117;0;0;71,5;3,37;1,55;1,54;153;0;0;0,4;195;0;0,0735;185;5,77;0,9;479;1,19;9,6;0;0;58
VALUES;CIQUAL6110;Boeuf, faux-filet, grillé, CIQUAL;Boeuf, faux-filet, grillé;Beef sirloin, grilled;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;1,9;0;3,3;10,2;6;23;23;traces;0;713;170;0;713;170;0;0;64;8,7;2,53;2,42;291;0;0;0;0,2;0;0,04;0;5,9;0,3;0,29;0,5;0;0;0;60
VALUES;CIQUAL6121;Boeuf, flanchet, cuit, CIQUAL;Boeuf, flanchet, cuit;Beef steak, cooked;CIQUAL;Viandes;Table Ciqual 2012;53;22;201;326;18;9;1,8;88;4,79;0;6;27,6;27,6;traces;0;814;194;0;814;194;0;0;63,3;9,31;4,51;4,1;326;0;0;0;0;0;69;121;7,47;542;549;1,82;9;0;0;81
VALUES;CIQUAL6130;Boeuf, hampe, crue, CIQUAL;Boeuf, hampe, crue;Beef, flank, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;3,68;0;4,51;11,8;0;18;18;traces;0;625;150;0;625;150;0;0;71,5;8,62;3,91;2,96;456;0;0;0;0;0;0;0;3,97;0;287;4,61;0;0;0;0
VALUES;CIQUAL6140;Boeuf, joue, crue, CIQUAL;Boeuf, joue, crue;Beef cheek, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;3,18;0;2,7;14,4;0;20;20;traces;0;472;112;0;472;112;0;0;73,2;3,56;1,52;1,47;431;0;0;0;0;0;0;0;4,67;0;149;7,24;0;0;0;0
VALUES;CIQUAL6202;Boeuf, macreuse, crue, CIQUAL;Boeuf, macreuse, crue;Beef, scoter, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;2,86;0;4,59;10,7;0;19,5;19,5;traces;0;461;109;0;461;109;0;0;74,5;3,49;1,23;1,21;245;0;0;0;0;0;0;0;4,43;0;443;1,89;0;0;0;0
VALUES;CIQUAL6270;Boeuf, paleron, cru, CIQUAL;Boeuf, paleron, cru;Beef, chuck, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;2,5;0;5,5;10,2;0;20,1;20,1;traces;0;583;139;0;583;139;0;0;72,3;6,53;2,59;2,6;346;0;0;0;0;0;0;0;3,67;0;266;2,77;0;0;0;0
VALUES;CIQUAL6122;Boeuf, plat de côtes, cru, CIQUAL;Boeuf, plat de côtes, cru;Beef Ribs, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;1,9;0;3,08;6,68;0;17,4;17,4;traces;0;1170;283;0;1170;283;0;0;58,1;23,7;10,6;9,56;604;0;0;0;0;0;0;0;3,72;0;254;2,57;0;0;0;0
VALUES;CIQUAL6210;Boeuf, rosbif, rôti, CIQUAL;Boeuf, rosbif, rôti;Beef, roast beef, roast;CIQUAL;Viandes;Table Ciqual 2012;153;31,2;203;369;10,1;0,0124;5,5;101;5,44;16;< 5;26,4;26,4;traces;0;589;140;0;589;140;0;0;66,5;3,78;945;1,03;179;0;0;0;0,32;0;0,0725;123;4,85;1,05;0,53;1,5;14,3;0;0;18,1
VALUES;CIQUAL6160;Boeuf, tende de tranche, crue, CIQUAL;Boeuf, tende de tranche, crue;Beef, topside, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;2,75;0;3,46;10,1;0;20,6;20,6;traces;0;487;116;0;487;116;0;0;74,7;3,69;799;817;193;0;0;0;0;0;0;0;5,21;0;506;1,16;0;0;0;0
VALUES;CIQUAL6905;Cheval, entrecôte muscle, cru, CIQUAL;Cheval, entrecôte muscle, cru;Horse muscle steak, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;2,84;0;2,51;5,37;0;22,1;22,1;traces;0;499;118;0;499;118;0;0;71,5;3,34;1,08;1,23;643;0;0;0;0;0;0;0;6,15;0;657;1,44;0;0;0;0
VALUES;CIQUAL6904;Cheval, faux-filet, cru, CIQUAL;Cheval, faux-filet, cru;Horse, sirloin, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;2,55;0;1,91;5,35;0;22,2;22,2;traces;0;510;121;0;510;121;0;0;71,5;3,58;1,17;1,17;642;0;0;0;0;0;0;0;5,6;0;664;1,51;0;0;0;0
VALUES;CIQUAL6903;Cheval, tende de tranche, crue, CIQUAL;Cheval, tende de tranche, crue;Horse, topside, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;3,06;0;2,32;5,22;0;22,7;22,7;traces;0;448;106;0;448;106;0;0;71,5;1,68;482;388;392;0;0;0;0;0;0;0;5,39;0;699;1,63;0;0;0;0
VALUES;CIQUAL6902;Cheval, viande, rôtie, CIQUAL;Cheval, viande, rôtie;Horse, meat, roasted;CIQUAL;Viandes;Table Ciqual 2012;39,8;28,1;214;332;4,8;< 0,1;3,4;0,16;3,1;5;4;28,1;28,1;traces;< 0,2;677;161;0;677;161;0;0;64,4;5,29;1,97;2,05;1,06;18;270;< 0,5;1,15;< 2;148;355;9,5;0,45;0,7;4,05;< 20;0;0;83,6
VALUES;CIQUAL14000;Chevreuil, rôti, CIQUAL;Chevreuil, rôti;Deer roast;CIQUAL;Viandes;Table Ciqual 2012;70;28,5;258;348;18;43;6,14;0,33;3,32;8,9;2,45;32,6;32,6;traces;0;732;174;0;732;174;0;0;65;4,8;1,25;0,88;0,62;0;0;0;0;0;0,2;645;6,1;0;0,65;0,8;6;0;0;112
VALUES;CIQUAL34000;Lapin braisé, CIQUAL;Lapin braisé;Braised rabbit;CIQUAL;Viandes;Table Ciqual 2012;37;20;226;300;20;32;2,37;176;2,37;0;3;30,4;30,4;traces;0;828;197;0;828;197;0;0;58,8;8,41;2,73;2,78;1,8;0;0;0;0;0;0,06;0,17;7,16;0,67;0,34;6,51;9;0;0;86
VALUES;CIQUAL34002;Lapin, viande cuite, CIQUAL;Lapin, viande cuite;Rabbit meat, cooked;CIQUAL;Viandes;Table Ciqual 2012;120;31,5;200;340;< 124;15;2,27;0,0627;1,79;< 73;0;20,5;20,5;traces;0,5;689;165;0;689;165;0;0;68,2;9,2;4,02;2,64;2,06;0;0;0;1,22;0;0,1;0,21;9;0,5;0,13;2,2;< 2,1;0;0;75,9
VALUES;CIQUAL14001;Lièvre, en ragoût, CIQUAL;Lièvre, en ragoût;Hare stew;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;0;0;0;0;3;30;30;traces;0;850;203;0;850;203;0;0;60,9;9,2;4,03;3,2;2,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL28101;Porc, côte, grillée, CIQUAL;Porc, côte, grillée;Pork rib, grilled;CIQUAL;Viandes;Table Ciqual 2012;82,7;32,1;228;413;18,4;< 0,0124;831;0,0652;2,47;7;5;24,3;24,3;traces;0;876;210;0;876;210;0;0;65,1;12,5;5,37;5,09;1,5;3;0;973;0;0,18;613;287;6,17;858;458;0,24;1;0;0;59
VALUES;CIQUAL28451;Porc, échine, rôtie, CIQUAL;Porc, échine, rôtie;Pork loin, roasted;CIQUAL;Viandes;Table Ciqual 2012;58,5;27;213;416;18,5;0,0135;1,77;0,07;3,49;39,1;5;27,9;27,9;traces;0;1260;302;0;1260;302;0;0;48,5;21,2;5,85;5,7;1,11;2,5;0;0,85;0;0,6;705;242;5,65;771;382;0,88;3,5;0;0;58,4
VALUES;CIQUAL28202;Porc, filet, maigre, en rôti, cuit, CIQUAL;Porc, filet, maigre, en rôti, cuit;Pork tenderloin, lean roasts, cooked;CIQUAL;Viandes;Table Ciqual 2012;59,7;31,3;276;430;5,67;0,0127;0,8;0,0967;2,59;0;< 5;27,5;27,5;traces;0;815;195;0;815;195;0;0;64,3;9,39;1,92;1,86;518;< 2;0;< 0,5;0,06;0,5;961;386;8,06;0,55;0,4;713;27,1;0;0;80
VALUES;CIQUAL28301;Porc, rôti, cuit, CIQUAL;Porc, rôti, cuit;Pork roast, cooked;CIQUAL;Viandes;Table Ciqual 2012;86,9;31,8;341;340;9,83;0,0095;1,14;0,0559;2,4;15,6;3,1;21,1;21,1;traces;1,1;590;141;0;590;141;0;0;67,7;6,26;2,08;2,66;695;1;0;0,5;0;0;674;211;5,65;674;596;3,04;20;0;0;68,6
VALUES;CIQUAL28401;Porc, travers, braisé, CIQUAL;Porc, travers, braisé;Pork through, braised;CIQUAL;Viandes;Table Ciqual 2012;48,8;18;149;226;30,4;< 0,1;1,2;0,11;3;< 5;< 5;23,1;23,1;traces;0;1380;332;0;1380;332;0;0;49,4;26,6;10,9;12,1;2,55;4;0;< 0,5;235;0,56;366;175;4,22;0,45;0,2;673;21,9;0;0;98,1
VALUES;CIQUAL14003;Sanglier, rôti, CIQUAL;Sanglier, rôti;Boar roast;CIQUAL;Viandes;Table Ciqual 2012;60;27;134;396;16;0;1,12;56;3,01;0;0;28,3;28,3;traces;0;643;153;0;643;153;0;0;63,9;4,38;1,3;1,71;0,64;0;0;0;0;0;0,31;0,14;4,21;0;418;0,7;6;0;0;77
VALUES;CIQUAL6250;Steak haché  5% MG, cru, CIQUAL;Steak haché  5% MG, cru;5% fat hamburger, raw;CIQUAL;Viandes;Table Ciqual 2012;58;22;184;353;7;0,0105;2,65;81;4,54;6,72;3,8;19,6;19,6;traces;0;507;121;0;507;121;0;0;73,8;4,69;1,64;1,86;303;0;0;0,25;0,23;0;48;177;4,7;631;342;2,12;6;0;0;48
VALUES;CIQUAL6251;Steak haché  5% MG, cuit, CIQUAL;Steak haché  5% MG, cuit;5% fat hamburger, cooked;CIQUAL;Viandes;Table Ciqual 2012;65;22;180;348;7;14;2,83;96;6,43;0;6,1;26,3;26,3;traces;0;664;158;0;664;158;0;0;66;5,85;2,61;2,68;323;0;0;0,2;0;0;42;173;5,94;641;412;2,47;7;0;0;76
VALUES;CIQUAL6252;Steak haché 10% MG, cru, CIQUAL;Steak haché 10% MG, cru;10% MG hamburger, raw;CIQUAL;Viandes;Table Ciqual 2012;65,5;21;177;323;8,5;0,0105;2,17;0,0775;4,8;10,3;3,8;20,6;20,6;traces;0;705;169;0;705;169;0;0;70,2;9,6;3,67;4,03;329;0;0;0,3;0,23;0;44;165;5,64;607;344;1,81;6,65;0;0;64,5
VALUES;CIQUAL6253;Steak haché 10% MG, cuit, CIQUAL;Steak haché 10% MG, cuit;10% MG hamburger, cooked;CIQUAL;Viandes;Table Ciqual 2012;68;22;202;333;13;13;2,71;91;6,37;0;6,1;26,1;26,1;traces;0;877;210;0;877;210;0;0;61,4;11,7;4,63;4,94;421;0;0;188;0;0;44;175;5,66;649;397;2,56;8;0;0;85
VALUES;CIQUAL6254;Steak haché 15% MG, cru, CIQUAL;Steak haché 15% MG, cru;15% fat hamburger, raw;CIQUAL;Viandes;Table Ciqual 2012;110;15,3;155;226;10,2;0,04;2,58;0,09;4,82;6,06;6,53;18,7;18,7;traces;0;830;199;0;830;199;0;0;65,9;13,6;5,88;6,18;538;11,7;0;0,35;415;0,5;109;203;4,1;0,54;202;1,9;5,35;0;0,7;67
VALUES;CIQUAL6255;Steak haché 15% MG, cuit, CIQUAL;Steak haché 15% MG, cuit;15% fat hamburger, cooked;CIQUAL;Viandes;Table Ciqual 2012;185;29,4;196;384;15;0,0595;2,6;0,0782;5,08;< 6,2;6,1;23,6;23,6;traces;0;997;239;0;997;239;0;0;59;16,1;7,15;6,58;1,43;0;0;188;0;0;68;193;5,2;657;294;2,3;9;0;0;76,3
VALUES;CIQUAL6256;Steak haché 20% MG, cru, CIQUAL;Steak haché 20% MG, cru;20% fat hamburger, raw;CIQUAL;Viandes;Table Ciqual 2012;64,5;17;164;271;11;0,0105;1,77;0,06;4,04;9,6;4;16,8;16,8;traces;0;1180;285;0;1180;285;0;0;58,1;24,2;9,79;11,1;0,83;21;0;0,5;0,9;0;0,0375;143;4,61;486;322;1,77;6,93;0;0;67,5
VALUES;CIQUAL6257;Steak haché 20% MG, cuit, CIQUAL;Steak haché 20% MG, cuit;20% fat hamburger, cooked;CIQUAL;Viandes;Table Ciqual 2012;75;20;115;304;24;11;2,48;0,08;4,3;19,4;6,1;25,8;25,8;traces;0;1150;276;0;1150;276;0;0;56,7;19,2;6,76;7,88;519;0;0;0,2;0;0;48;178;5,18;665;273;3,02;18,7;0;0;83,7
VALUES;CIQUAL6590;Veau, collier, cru, CIQUAL;Veau, collier, cru;Calf, necklace, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;1,01;0;4,29;7,21;0;17,8;17,8;traces;0;522;124;0;522;124;0;0;73,8;5,92;1,99;2,53;516;0;0;0;0;0;0;0;4,87;0;205;2,02;0;0;0;0
VALUES;CIQUAL6510;Veau, côte, crue, CIQUAL;Veau, côte, crue;Veal, rib, raw;CIQUAL;Viandes;Table Ciqual 2012;60;15;200;301;11;0;1,26;0;4,29;5,86;2,8;16,4;16,4;traces;0;752;181;0;752;181;0;0;68,9;12,8;6;5,54;763;0;0;0;0;0;0,14;0,26;2,69;0;205;2,82;6,9;0;0;0
VALUES;CIQUAL6511;Veau, côte, cuite, CIQUAL;Veau, côte, cuite;Veal, rib, cooked;CIQUAL;Viandes;Table Ciqual 2012;100;22,5;196;304;29;< 0,1;0,9;< 0,1;3,9;7;31;25,2;25,2;traces;< 0,2;991;238;0;991;238;0;0;58,4;15,1;7,06;6,52;898;68;< 30;< 0,5;0,92;< 1;0,1;108;5,1;0,46;0,35;1,9;< 20;0;0;108
VALUES;CIQUAL6560;Veau, épaule, crue, CIQUAL;Veau, épaule, crue;Veal, shoulder, raw;CIQUAL;Viandes;Table Ciqual 2012;51;0;172;330;10;0;1,16;0;3,98;6,9;2,8;18,5;18,5;traces;0;486;116;0;486;116;0;0;74,9;4,63;2,16;2;275;0;0;0,5;0,15;0;0,1;0,12;6;0;382;2,69;16;0;0;70
VALUES;CIQUAL6520;Veau, escalope, cuite, CIQUAL;Veau, escalope, cuite;Veal cutlet, cooked;CIQUAL;Viandes;Table Ciqual 2012;128;29,5;0;0;10,8;0,0121;1;0,0672;3,21;< 12,7;6;31;31;traces;0;629;149;0;629;149;0;0;65;2,75;931;653;436;0;0;0;0,11;0;0,2;0;10;0,38;0,72;2;0;0;0;75
VALUES;CIQUAL6531;Veau, filet, rôti, CIQUAL;Veau, filet, rôti;Veal, filet, roasted;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;0;0;0;13;6;28,4;28,4;traces;0;585;138;0;585;138;0;0;65,1;2,75;1,28;1,19;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL6583;Veau, jarret, cru, CIQUAL;Veau, jarret, cru;Veal knuckle, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;1,2;0;5,01;6,29;0;19;19;traces;0;458;109;0;458;109;0;0;75,4;3,65;1,11;1,56;374;0;0;0;0;0;0;0;5,92;0;297;2,3;0;0;0;0
VALUES;CIQUAL6570;Veau, mijoté, CIQUAL;Veau, mijoté;Veal stew;CIQUAL;Viandes;Table Ciqual 2012;85,7;25,8;235;324;22,8;0,0335;1,21;129;4,94;9;8;30,8;30,8;traces;0;833;198;0;833;198;0;0;60,1;8,35;3,03;3,24;0,66;0;0;0,3;0,16;0;105;0,31;7,4;1,08;0,33;1,97;15,5;0;0;114
VALUES;CIQUAL6522;Veau, noix, crue, CIQUAL;Veau, noix, crue;Veal, nuts, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;918;0;2,64;6,95;0;19,6;19,6;traces;0;428;102;0;428;102;0;0;75,4;2,57;795;0,92;358;0;0;0;0;0;0;0;7,4;0;526;2,08;0;0;0;0
VALUES;CIQUAL6540;Veau, poitrine, crue, CIQUAL;Veau, poitrine, crue;Veal, breast, raw;CIQUAL;Viandes;Table Ciqual 2012;0;0;0;0;0;0;0;0;0;8;2,8;19,5;19,5;traces;0;503;120;0;503;120;0;0;73;4,63;2,16;2;275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL6550;Veau, rôti, CIQUAL;Veau, rôti;Veal roast;CIQUAL;Viandes;Table Ciqual 2012;76,5;27;218;366;9,5;29;1,55;0,11;2,37;9,11;< 5;21;21;traces;0,1;504;120;0;504;120;0;0;76,4;3,96;3,24;419;0,14;0;0;1,3;0,26;0;115;0,27;7,93;1,09;0,56;1,05;18,5;0;0;26,2
VALUES;CIQUAL6999;Viande cuite (aliment moyen), CIQUAL;Viande cuite (aliment moyen);Cooked meat (average food);CIQUAL;Viandes;Table Ciqual 2012;102;27,4;173;319;12,4;0,0189;2,15;0,0747;4,34;7,5;5,03;24,6;24,6;0;128;776;185;0;776;185;0;0;65;9,67;4,13;3,73;0,74;859;0;312;0,0748;3,72;211;149;5,82;566;422;2,09;6,57;0;0;67,8
VALUES;CIQUAL23881;Beignet à la confiture, CIQUAL;Beignet à la confiture;Jam donut;CIQUAL;Viennoiseries et brioches;Table Ciqual 2012;329;12,9;78;101;29,7;0,31;2,1;0,0814;556;< 2,2;15;6,1;6,1;46,1;19,2;1510;361;26,9;1510;361;0;1,2;28,9;16,6;4,57;7,81;2,99;16;8;0;traces;0;266;106;1,72;876;65;0,22;19;0;0;18,7
VALUES;CIQUAL23883;Beignet aux fruits, CIQUAL;Beignet aux fruits;Donut fruit;CIQUAL;Viennoiseries et brioches;Table Ciqual 2012;326;12;110;128;25,7;0,3;2,3;0,08;0,5;1,5;15;5,3;5,3;31,5;8,34;1240;297;23,2;1240;297;0;2,5;43,5;16,1;248;112;233;180;270;0,8;1,4;0,04;0,06;0,12;0,7;0,3;0,1;0;21;0;0;216
VALUES;CIQUAL23880;Beignet nature, CIQUAL;Beignet nature;Donut kind;CIQUAL;Viennoiseries et brioches;Table Ciqual 2012;386;17,6;81;98;49,2;0,3;2,2;0;0,6;12,7;15;6,35;6,35;42,8;13,7;1670;400;29,1;1670;400;0;2,17;25,4;22,1;7,2;6,06;2,22;15,5;270;0,83;traces;0;0,22;0,07;1,2;0,5;0,02;traces;31,7;0;0;27,9
VALUES;CIQUAL7741;Brioche artisanale, CIQUAL;Brioche artisanale;Artisanal bun;CIQUAL;Viennoiseries et brioches;Table Ciqual 2012;466;18,8;138;190;41,9;439;1,65;116;807;< 6;31,8;9,9;9,9;44,9;5;1720;411;< 32,2;1720;411;0;< 0,5;21,7;21,2;7,21;4,6;1,65;83,5;240;< 0,5;2,04;< 0,5;105;199;1,42;915;116;315;53;0;0;109
VALUES;CIQUAL7742;Brioche, de boulangerie traditionnelle, CIQUAL;Brioche, de boulangerie traditionnelle;Bun, baked traditional;CIQUAL;Viennoiseries et brioches;Table Ciqual 2012;528;22,2;124;185;164;346;< 1,17;0,0816;681;< 19,2;< 10;9,6;9,6;47,4;0;1570;375;36,3;1570;375;0;2,55;23;15,8;8,51;4,92;1,14;61,5;< 58;< 0,2;0,74;0;0,07;0,15;685;0,67;< 0,09;0,46;93,1;0;0;76
VALUES;CIQUAL7740;Brioche, préemballée, CIQUAL;Brioche, préemballée;Brioche, prepackaged;CIQUAL;Viennoiseries et brioches;Table Ciqual 2012;454;18,9;80,6;143;32,8;< 1;1,33;0,11;0,87;0;< 10;7,8;7,8;49,6;8,6;1530;365;27,1;1530;365;0;0,99;25,8;14,8;7,41;3,83;1,39;82;< 50;< 0,2;0,66;0,05;0,14;0,1;< 0,05;0,59;< 0,05;0,45;17,2;0;0;76
VALUES;CIQUAL7814;Cake salé (garniture : fromage, légumes, viande, poisson, volaille, etc.), CIQUAL;Cake salé (garniture : fromage, légumes, viande, poisson, volaille, etc.);Savory cake (filling: cheese, vegetables, meat, fish, poultry, etc.).;CIQUAL;Viennoiseries et brioches;Table Ciqual 2012;572;16,1;152;165;170;0,1;1,3;< 0,1;1,4;7,34;33,6;11,9;11,9;14,8;962;1210;290;13,8;1210;290;0;1,8;49,1;20;4,01;7,06;3,09;61,2;227;652;2,85;1,85;136;203;1,97;587;203;767;31,4;0;0;76,3
