PATH;/Temp/MP;;;;;;;
TYPE;bcpg:rawMaterial;;;;;;;
MAPPING;Ciqual;;;;;;;
COLUMNS;bcpg:code;cm:name;bcpg:legalName;bcpg:legalName_fr;bcpg:legalName_en;bcpg:productHierarchy1;bcpg:productHierarchy2;supplier
VALUES;MP76008;Eau minérale Auvergne, embouteillée, gazeuse, fortement minéralisée (Cornillon, 38);Eau minérale Auvergne, embouteillée, gazeuse, fortement minéralisée (Cornillon, 38);Eau minérale Auvergne, embouteillée, gazeuse, fortement minéralisée (Cornillon, 38);Water, mineral, carbonated, AUVERGNE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76009;Eau minérale Avène, embouteillée, non gazeuse, faiblement minéralisée (Avène, 34);Eau minérale Avène, embouteillée, non gazeuse, faiblement minéralisée (Avène, 34);Eau minérale Avène, embouteillée, non gazeuse, faiblement minéralisée (Avène, 34);Water, mineral, non-carbonated, AVENE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76010;Eau minérale Celtic, embouteillée, non gazeuse, très faiblement minéralisée (Niederbronn, 67);Eau minérale Celtic, embouteillée, non gazeuse, très faiblement minéralisée (Niederbronn, 67);Eau minérale Celtic, embouteillée, non gazeuse, très faiblement minéralisée (Niederbronn, 67);Water, mineral, non-carbonated, CELTIC;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76011;Eau minérale Chambon, embouteillée, non gazeuse, faiblement minéralisée (Chambon, 45);Eau minérale Chambon, embouteillée, non gazeuse, faiblement minéralisée (Chambon, 45);Eau minérale Chambon, embouteillée, non gazeuse, faiblement minéralisée (Chambon, 45);Water, mineral, non-carbonated, CHAMBON;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76012;Eau minérale Chantemerle, embouteillée, non gazeuse, faiblement minéralisée (Le Pestrin, 07);Eau minérale Chantemerle, embouteillée, non gazeuse, faiblement minéralisée (Le Pestrin, 07);Eau minérale Chantemerle, embouteillée, non gazeuse, faiblement minéralisée (Le Pestrin, 07);Water, mineral, non-carbonated, CHANTEMERLE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76013;Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63);Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63);Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63);Water, mineral, carbonated, CHATEAUNEUF;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76014;Eau minérale Chateldon, embouteillée, gazeuse, fortement minéralisée (Chateldon, 63);Eau minérale Chateldon, embouteillée, gazeuse, fortement minéralisée (Chateldon, 63);Eau minérale Chateldon, embouteillée, gazeuse, fortement minéralisée (Chateldon, 63);Water, mineral, carbonated, CHATELDON;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76015;Eau minérale Clos de l'Abbaye, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Eau minérale Clos de l'Abbaye, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Eau minérale Clos de l'Abbaye, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Water, mineral, non-carbonated, CLOS DE L'ABBAYE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76016;Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88);Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88);Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88);Water, mineral, non-carbonated, CONTREX;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76017;Eau minérale Dax, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);Eau minérale Dax, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);Eau minérale Dax, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);Water, mineral, non-carbonated, DAX;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76018;Eau minérale Didier, embouteillée, gazeuse, moyennement minéralisée (Martinique);Eau minérale Didier, embouteillée, gazeuse, moyennement minéralisée (Martinique);Eau minérale Didier, embouteillée, gazeuse, moyennement minéralisée (Martinique);Water, mineral, carbonated, DIDIER;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76019;Eau minérale Didier Plate, embouteillée non gazeuse, moyennement minéralisée (Martinique);Eau minérale Didier Plate, embouteillée non gazeuse, moyennement minéralisée (Martinique);Eau minérale Didier Plate, embouteillée non gazeuse, moyennement minéralisée (Martinique);Water, mineral, non-carbonated, DIDIER PLATE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76020;Eau minérale Evian, embouteillée, non gazeuse, faiblement minéralisée (Evian, 74);Eau minérale Evian, embouteillée, non gazeuse, faiblement minéralisée (Evian, 74);Eau minérale Evian, embouteillée, non gazeuse, faiblement minéralisée (Evian, 74);Water, mineral, non-carbonated, EVIAN;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76021;Eau minérale Fonfort, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42);Eau minérale Fonfort, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42);Eau minérale Fonfort, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42);Water, mineral, carbonated, FONFORT;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76022;Eau minérale Hépar, embouteillée, non gazeuse, fortement minéralisée (Vittel, 88);Eau minérale Hépar, embouteillée, non gazeuse, fortement minéralisée (Vittel, 88);Eau minérale Hépar, embouteillée, non gazeuse, fortement minéralisée (Vittel, 88);Water, mineral, non-carbonated, HEPAR;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76023;Eau minérale Hydroxydase, embouteillée, gazeuse, fortement minéralisée (Le Breuil sur Couze, 63);Eau minérale Hydroxydase, embouteillée, gazeuse, fortement minéralisée (Le Breuil sur Couze, 63);Eau minérale Hydroxydase, embouteillée, gazeuse, fortement minéralisée (Le Breuil sur Couze, 63);Water, mineral, carbonated, HYDROXYDASE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76024;Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34);Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34);Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34);Water, mineral, carbonated, VERNIERE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76025;Eau minérale Luchon (31), embouteillée, non gazeuse, faiblement minéralisée (Luchon, 31);Eau minérale Luchon (31), embouteillée, non gazeuse, faiblement minéralisée (Luchon, 31);Eau minérale Luchon (31), embouteillée, non gazeuse, faiblement minéralisée (Luchon, 31);Water, mineral, non-carbonated, LUCHON;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76026;Eau minérale Miers-Alvignac, embouteillée, non gazeuse, fortement minéralisée (Alvignac, 46);Eau minérale Miers-Alvignac, embouteillée, non gazeuse, fortement minéralisée (Alvignac, 46);Eau minérale Miers-Alvignac, embouteillée, non gazeuse, fortement minéralisée (Alvignac, 46);Water, mineral, non-carbonated, MIERS-ALVIGNAC;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76027;Eau de source Mont-Roucous, embouteillée, très faiblement minéralisée (Lacaune, 81);Eau de source Mont-Roucous, embouteillée, très faiblement minéralisée (Lacaune, 81);Eau de source Mont-Roucous, embouteillée, très faiblement minéralisée (Lacaune, 81);Water, botled, MONT-ROUCOUS;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76028;Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64);Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64);Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64);Water, bottled, OGEU;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76029;Eau minérale Orée du bois, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Eau minérale Orée du bois, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Eau minérale Orée du bois, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Water, mineral, non-carbonated, OREE DU BOIS;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76030;Eau minérale Orezza, embouteillée, gazeuse, moyennement minéralisée (Rapaggio, 20B);Eau minérale Orezza, embouteillée, gazeuse, moyennement minéralisée (Rapaggio, 20B);Eau minérale Orezza, embouteillée, gazeuse, moyennement minéralisée (Rapaggio, 20B);Water, mineral, carbonated, OREZZA;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76031;Eau minérale Parot, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42);Eau minérale Parot, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42);Eau minérale Parot, embouteillée, gazeuse, fortement minéralisée (St-Romain-le-Puy, 42);Water, mineral, non-carbonated, PAROT;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76032;Eau minérale Plancoet, embouteillée, non gazeuse, faiblement minéralisée (Plancoet, 22);Eau minérale Plancoet, embouteillée, non gazeuse, faiblement minéralisée (Plancoet, 22);Eau minérale Plancoet, embouteillée, non gazeuse, faiblement minéralisée (Plancoet, 22);Water, mineral, carbonated, PLANCOET;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76033;Eau minérale Propiac, embouteillée, non gazeuse, fortement minéralisée (Propiac, 26);Eau minérale Propiac, embouteillée, non gazeuse, fortement minéralisée (Propiac, 26);Eau minérale Propiac, embouteillée, non gazeuse, fortement minéralisée (Propiac, 26);Water, mineral, non-carbonated, PROPIAC;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76034;Eau minérale Puits St-Georges, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42);Eau minérale Puits St-Georges, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42);Eau minérale Puits St-Georges, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42);Water, mineral, carbonated, PUITS St-GEORGES;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76035;Eau minérale Quézac, embouteillée, gazeuse, fortement minéralisée (Quézac, 48);Eau minérale Quézac, embouteillée, gazeuse, fortement minéralisée (Quézac, 48);Eau minérale Quézac, embouteillée, gazeuse, fortement minéralisée (Quézac, 48);Water, mineral, carbonated, QUEZAC;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76036;Eau minérale Reine des basaltes, embouteillée, gazeuse, moyennement minéralisée (Asperjoc, 07);Eau minérale Reine des basaltes, embouteillée, gazeuse, moyennement minéralisée (Asperjoc, 07);Eau minérale Reine des basaltes, embouteillée, gazeuse, moyennement minéralisée (Asperjoc, 07);Water, mineral, carbonated, REINE DES BASALTES;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76037;Eau minérale Rozana, embouteillée, gazeuse, fortement minéralisée (Beauregard, 63);Eau minérale Rozana, embouteillée, gazeuse, fortement minéralisée (Beauregard, 63);Eau minérale Rozana, embouteillée, gazeuse, fortement minéralisée (Beauregard, 63);Water, mineral, carbonated, ROZANA;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76038;Eau minérale Sail-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Sail-les-Bains, 42);Eau minérale Sail-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Sail-les-Bains, 42);Eau minérale Sail-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Sail-les-Bains, 42);Water, mineral, non-carbonated, SAIL-LES-BAINS;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76039;Eau minérale Salvetat, embouteillée, gazeuse, moyennement minéralisée (La Salvetat, 34);Eau minérale Salvetat, embouteillée, gazeuse, moyennement minéralisée (La Salvetat, 34);Eau minérale Salvetat, embouteillée, gazeuse, moyennement minéralisée (La Salvetat, 34);Water, mineral, carbonated, SALVETAT;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76040;Eau minérale Soultzmatt , embouteillée, gazeuse, moyennement minéralisée ( Soultzmatt, 68);Eau minérale Soultzmatt , embouteillée, gazeuse, moyennement minéralisée ( Soultzmatt, 68);Eau minérale Soultzmatt , embouteillée, gazeuse, moyennement minéralisée ( Soultzmatt, 68);Water, mineral, carbonated, SOULTZMATT;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76041;Eau minérale St-Alban Antonin, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42);Eau minérale St-Alban Antonin, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42);Eau minérale St-Alban Antonin, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42);Water, mineral, carbonated, ST-ALBAN ANTONIN;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76042;Eau minérale St-Alban Cesar, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42);Eau minérale St-Alban Cesar, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42);Eau minérale St-Alban Cesar, embouteillée, gazeuse, fortement minéralisée (St-Alban, 42);Water, mineral, carbonated, ST-ALBAN CESAR;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76043;Eau minérale St-Amand Vauban, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Eau minérale St-Amand Vauban, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Eau minérale St-Amand Vauban, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);Water, mineral, non-carbonated, ST-AMAND VAUBAN;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76044;Eau minérale St-Antonin-Noble-Val, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82);Eau minérale St-Antonin-Noble-Val, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82);Eau minérale St-Antonin-Noble-Val, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82);Water, mineral, non-carbonated, ST-ANTONIN-NOBLE-VAL;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76045;Eau minérale St-Christophe, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);Eau minérale St-Christophe, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);Eau minérale St-Christophe, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);Water, mineral, non-carbonated, ST-CHRISTOPHE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76046;Eau minérale St-Diéry, embouteillée, gazeuse, fortement minéralisée (St-Diéry, 63);Eau minérale St-Diéry, embouteillée, gazeuse, fortement minéralisée (St-Diéry, 63);Eau minérale St-Diéry, embouteillée, gazeuse, fortement minéralisée (St-Diéry, 63);Water, mineral, carbonated, ST-DIERY;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76047;Eau minérale Ste-Marguerite, embouteillée, gazeuse, fortement minéralisée (St-Maurice, 63);Eau minérale Ste-Marguerite, embouteillée, gazeuse, fortement minéralisée (St-Maurice, 63);Eau minérale Ste-Marguerite, embouteillée, gazeuse, fortement minéralisée (St-Maurice, 63);Water, mineral, carbonated, STE-MARGUERITE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76048;Eau minérale St-Martial, embouteillée, non gazeuse, faiblement minéralisée (St-Martin le Redon, 46);Eau minérale St-Martial, embouteillée, non gazeuse, faiblement minéralisée (St-Martin le Redon, 46);Eau minérale St-Martial, embouteillée, non gazeuse, faiblement minéralisée (St-Martin le Redon, 46);Water, mineral, non-carbonated, ST-MARTIAL;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76049;Eau minérale St-Yorre, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);Eau minérale St-Yorre, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);Eau minérale St-Yorre, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);Water, mineral, carbonated, ST-YORRE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76050;Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74);Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74);Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74);Water, mineral, non-carbonated, THONON;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76051;Eau minérale Vals St-Jean, embouteillée, gazeuse, faiblement minéralisée (Vals, 07);Eau minérale Vals St-Jean, embouteillée, gazeuse, faiblement minéralisée (Vals, 07);Eau minérale Vals St-Jean, embouteillée, gazeuse, faiblement minéralisée (Vals, 07);Water, mineral, carbonated, VALS ST-JEAN;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76052;Eau minérale Vals-Vivaraise, embouteillée, gazeuse, moyennement minéralisée (Vals, 07);Eau minérale Vals-Vivaraise, embouteillée, gazeuse, moyennement minéralisée (Vals, 07);Eau minérale Vals-Vivaraise, embouteillée, gazeuse, moyennement minéralisée (Vals, 07);Water, mineral, carbonated, VALS-VIVARAISE;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76053;Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07);Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07);Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07);Water, mineral, non-carbonated, VENTADOUR;Boissons sans alcool;Eaux;Table Ciqual 2008
VALUES;MP76054;Eau minérale Vernet, embouteillée, gazeuse, moyennement minéralisée (Prades, 07);Eau minérale Vernet, embouteillée, gazeuse, moyennement minéralisée (Prades, 07);Eau minérale Vernet, embouteillée, gazeuse, moyennement minéralisée (Prades, 07);Water, mineral, carbonated, VERNET;Boissons sans alcool;Eaux;Table Ciqual 2008
