COLUMNS;cm:name;id;bcpg:supplier;bcpg:productState;Water;Total nitrogen;Protein;Total lipid (fat);Carbohydrate, by difference;Energy kcal;Energy kJ;Starch;Oligosaccharide;Sugars, total;Glucose;Galactose;Fructose;Sucrose;Maltose;Lactose;Alcohol (ethanol);NSP Fiber;Fiber, total dietary;Fatty acids, total saturated;Total omega 6 fatty acids;Total omega 3 fatty acids;Fatty acids, total monounsaturated;Fatty acids, total polyunsaturated;Total trans fatty acids;Cholesterol;Sodium, Na;Potassium, K;Calcium, Ca;Magnesium, Mg;Phosphorus, P;Iron, Fe;Copper;Zinc, Zn;Chloride;Manganese;Selenium;Iodine;Retinol;Beta-carotene;Vitamin A retinol equivalents;Vitamin D;Vitamin E;Vitamin K (phylloquinone);Thiamin;Riboflavin;Niacin;Tryptophan/60;Niacine (derived equivalents);Vitamin B-6;Vitamin B-12;Food Folate;Panto acid;Vitamin B7 (Biotin);Vitamin C, total ascorbic acid
VALUES; Ragoût, boeuf, maison;19-473;CoFID Table;ToValidate;76.3;1.91;11.9;4.6;4.8;105;441;2.5;0.3;2;0.5;0;0.4;1.1;0;0;0;0.6;1.1;1.53;0;0;1.77;0.96;0.1;34.8;259;233;15;14;104;1.17;0.05;2.7;383;0.05;4;7;;1784;297;0.4;0.7;;0.06;0.11;1.7;2.3;4;0.19;0.8;3;0.31;0.6;
VALUES; Ragoût de bœuf, à base de bœuf maigre, fait maison;19-550;CoFID Table;ToValidate;78;1.96;12.2;3.1;4.8;93;391;2.5;0.3;2;0.5;0;0.4;1.1;0;0;0;0.6;1.1;0.86;0;0;1.54;0.48;0.05;33.8;260;243;15;14;109;1.22;0.05;2.9;384;0.06;4;6;;1784;297;0.4;0.4;2.19;0.06;0.11;1.8;2.4;4.2;0.2;0.8;3;0.31;0.6;0
VALUES; Ragoût, boeuf, avec raviolis, maison;19-590;CoFID Table;ToValidate;62.2;1.63;10.1;10;16.2;190;797;14.4;;1.6;0.4;;0.3;0.9;0;0;0;0.9;;4.83;0;0;3.89;0.65;0.37;31.6;240;199;52;14;145;1.11;0.05;2.1;297;0.16;3;5;4;1314;223;0.3;0.52;1.54;0.09;0.09;1.5;2;3.5;0.17;0.6;4;0.27;0.6;0
VALUES; Ragoût, irlandais, fait maison;19-479;CoFID Table;ToValidate;76.4;1.18;7.3;6.2;9.4;119;501;7.2;;1.9;0.6;;0.5;0.9;0;0;0;0.7;1.5;2.89;0;0;2.37;0.34;0.51;27;115;306;14;16;78;0.69;0.06;1.4;206;0.11;1;3;3;1625;274;0.1;0.07;;0.12;0.05;1.3;1.4;2.7;0.11;0.6;4;0.4;0.8;3
VALUES;Ragoût irlandais, à base d'agneau maigre, fait maison;19-585;CoFID Table;ToValidate;78.3;1.22;7.6;4.9;8.6;107;450;6.5;;1.8;0.6;;0.5;0.7;0;0;;1;1.5;2.23;0;0;1.85;0.27;0.41;25.8;26;310;13;16;83;0.67;0.06;1.6;77;0.09;1;6;2;1635;274;0.1;0.07;;0.12;0.05;1.3;1.5;2.8;0.26;0.6;8;0.39;0.9;3
VALUES; Bœuf sauté aux poivrons verts et sauce aux haricots noirs, à emporter;19-460;CoFID Table;ToValidate;77.2;1.68;10.5;5.6;2.7;103;429;1.7;0;1;0.3;;0.7;;;;;;;1.37;360;150;3.44;0.54;0.01;24.9;577;180;16;11;73;1.2;;0.5;650;;4;9;;237;40;;1.14;;;;;1.7;;;;;0.17;1.4;6
VALUES; Cubes de bouillon, boeuf;17-515;CoFID Table;ToValidate;6.1;2.85;16.8;9.2;;;;;;;;0;;;0;0;0;0;0;3.51;1140;250;3.28;1.39;0.26;;14560;490;40;32;240;1.2;0.7;0.8;21010;0.2;;;;;;0;;;;;;;;;;;;;0
VALUES; Cubes de bouillon, poulet;17-726;CoFID Table;ToValidate;5.8;2.5;15.4;15.4;;;;;;;;0;;;0;0;0;;0.6;;0;0;;;;;16300;400;120;47;200;4.9;0.1;1.2;;0.27;;;;;;0;;;;;;;;;;;;;0
VALUES; Cubes de bouillon, poulet, complétés avec de l'eau;17-774;CoFID Table;ToValidate;96.7;0.09;0.5;0.5;;;;;;;;0;;;0;0;0;;0;;0;0;;;;;579;14;4;2;7;0.17;0;0;;0.01;;;;;;0;;;;;;;;;;;;;0
VALUES; Cubes de bouillon, légumes;17-727;CoFID Table;ToValidate;5.7;2.16;13.5;17.3;;;;;;;;0;;;0;;0;;1.8;;0;0;;;;0;16800;390;47;44;120;2.8;0.05;0.4;;0.26;;;0;;;0;;;;;;;;;;;;;0
VALUES; Gel de réserve;17-680;CoFID Table;ToValidate;43.7;1.07;6.7;3.6;27.8;163;692;22.1;;5.7;;0;;;0;0;;;1.8;1.74;0;0;;;;;6450;;;;;;;;9930;;;;;;;0;;;;;;;;;;;;;0
VALUES; Bouillon, poulet, prêt à l'emploi, vente au détail;17-681;CoFID Table;ToValidate;97.3;0.37;2.3;0.2;0.2;12;50;0.1;;0.1;;0;;;0;0;;;0.3;0.1;0;0;;;;;225;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0
VALUES; Stout, Guinness;17-767;CoFID Table;ToValidate;90.2;0.06;0.4;;3.2;37;153;0;;3.2;;0;;0;3.2;;3.3;;;;0;0;;;0;0;6;48;4;8;26;0.2;;;17;0.01;;;0;;;0;;;;0.03;0.8;0.2;1;0.08;;6;0.04;1;0
VALUES; Fraises, crues;14-324;CoFID Table;ToValidate;91.6;0.09;0.6;0.5;6.1;30;126;0;;6.1;3;;3.1;;0;0;0;1;3.8;0.04;0;0;0.07;0.29;0;0;1;170;17;12;26;0.25;0.03;0.1;62;0.31;;1;0;;;0;0.39;3;0.02;0.02;0.6;0.1;0.7;0.03;0;61;0.37;1.2;57
VALUES; Strudel, fourré aux fruits, au détail, surgelé;11-919;CoFID Table;ToValidate;47.6;0.48;2.7;13.5;29.1;241;1011;18.4;0.1;10.6;3.2;;4.3;2.6;0.5;;0;1;5.4;5.02;1320;410;5.55;1.72;0.75;4.8;;;;;;;;;;;;;;75;13;0;1.33;;;;;;;;0;;;;
VALUES; Mélange à farce, séché;17-371;CoFID Table;ToValidate;5.9;1.58;9.9;5.2;67.2;338;1436;62.8;;4.4;0.8;0;1.6;2;0;0;0;4.7;;2.4;0;0;1.6;0.1;;5;1460;240;960;41;130;5.1;0.17;0.8;2820;1;;;;;;;;;1.42;0.9;1.8;1.8;3.6;;;;;;0
VALUES; Mélange à farce, séché, saveurs assorties, composé;17-372;CoFID Table;ToValidate;76.4;0.45;2.8;1.5;19.3;97;412;18;;1.3;0.2;0;0.5;0.6;0;0;0;1.3;;0.8;0;0;0.5;;;1;420;69;280;12;37;1.5;0.05;0.2;810;0.3;;;0;0;0;0;;;0.31;0.22;0.5;0.5;1;;0;;;;0
VALUES; Farce, sauge et oignon, maison;11-1000;CoFID Table;ToValidate;49;0.94;5.6;13.3;29.4;253;1060;22.8;1.1;5.4;1.5;0;1.3;1.4;1.2;;;;;4.15;0;0;5.65;2.08;0.02;50;263;173;68;18;81;1.09;0.13;0.6;441;0.43;;;;126;;;;;0.19;0.1;0.7;1.3;2;0.08;0.4;10;;;1
VALUES; Suif, râpé;17-011;CoFID Table;ToValidate;1.5;;;86.7;12.1;826;3402;11.9;;0.2;0.1;0;0.1;;;0;0;0.5;;49.9;0;0;30.4;2.2;4;82;;;;;;;;;;;;5;52;73;64;;1.5;;;;;;;;;;;;0
VALUES; Suif, végétal, réduit en gras;17-759;CoFID Table;ToValidate;2.1;0.4;2.5;65.7;31.1;718;2971;29.7;;1.4;0.7;0;0.7;;;0;0;;1.3;32.8;0;0;22.8;7.2;;0;10;;;;;;;;;;;;0;0;0;0;13.43;;;;;;;;0;;;;0
VALUES; Pomme sucrée, chair uniquement;14-076;CoFID Table;ToValidate;73.2;0.26;1.6;0.3;16.1;69;296;1.2;;14.9;5.4;;5.6;3.9;0;0;;;;;0;0;;;;0;7;290;21;34;35;0.6;0.15;0.2;37;;;;0;4;1;0;;;0.11;0.11;0.8;0.1;0.9;0.2;0;;0.23;;36
VALUES; Sucre brun;17-060;CoFID Table;ToValidate;;0.02;0.1;0;101.3;380;1623;0;;101.3;0;0;0;101.3;0;0;0;0;0;0;0;0;0;0;0;0;31;140;56;17;4;1.7;0.06;0.1;;;;;0;0;0;0;0;;;;;;;;0;;;;0
VALUES; Sucre, Demerara;17-061;CoFID Table;ToValidate;;0.08;0.5;0;104.5;394;1681;0;;104.5;0;0;0;104.5;0;0;0;0;0;0;0;0;0;0;0;0;5;48;29;9;3;0.9;0.11;0.1;35;;;;0;0;0;0;0;;;;;;;;0;;;;0
VALUES; Sucre, glaçage;17-062;CoFID Table;ToValidate;;;;0;104.9;393;1678;1.1;;103.8;0;0;0;103.8;0;0;0;0;0;0;0;0;0;0;;0;12;11;2;;1;0.5;0.05;0.1;;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
VALUES; Sucre, blanc;17-063;CoFID Table;ToValidate;;;;0;105;394;1680;0;;105;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;5;5;10;2;1;0.2;0.12;0.1;;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
VALUES; Sultanes;14-263;CoFID Table;ToValidate;15.2;0.43;2.7;0.4;69.4;275;1171;0;;69.4;34.8;;34.6;;0;0;0;2;;;0;0;;;0;0;19;1060;64;31;86;2.2;0.4;0.3;16;0.3;;;0;12;2;0;0.7;;0.09;0.05;0.8;0.2;1;0.25;0;27;0.09;4.8;
VALUES; Graines de tournesol;14-845;CoFID Table;ToValidate;4.4;3.74;19.8;47.5;18.6;576;2392;16.3;0.6;1.7;0;;0;1.7;0;0;0;6;;6.58;28060;90;10.67;28.15;0;0;3;710;110;390;640;6.4;2.27;5.1;;2.2;49;;0;15;3;0;37.77;;1.6;0.19;4.1;5;9.1;;0;;;;0
VALUES;Graines de tournesol, grillées;14-846;CoFID Table;ToValidate;1;3.86;20.5;49.2;19.3;602;2497;16.7;;1.8;0;;0;1.8;0;0;;6.2;;6.8;29100;100;11;29.2;0;0;3;730;110;400;660;6.6;2.35;5.3;;2.3;51;;0;15;3;0;39.11;;;;;5.1;5.1;;0;;;;0
VALUES; Sushi, nigiri saumon;16-361;CoFID Table;ToValidate;59.8;1.39;8.7;2.5;25.2;152;644;21.9;0.1;3.2;0.5;;0.5;1.5;0.7;0;0;0.7;1.2;0.48;150;520;1;0.68;0.03;21;360;132;10;13;90;0.2;0.07;0.4;564;0.18;8;4;2;;2;2.5;0.17;;0.04;0.05;2.7;1.2;3.9;0.15;0.5;6;0.46;0.4;
VALUES; Sushi, nigiri au thon;16-362;CoFID Table;ToValidate;61.5;1.34;8.4;2.5;30.3;170;720;25.5;0.1;4.7;1;;0.5;2.2;0.9;0.1;0;0.7;1.2;0.68;390;310;0.78;0.7;;8;331;137;8;15;88;0.28;0.07;0.4;523;0.18;20;4;;;;3.6;;;0.02;0.04;4.4;1;5.4;0.14;0.7;3;0.14;0.4;
VALUES; Sushis, légumes;15-617;CoFID Table;ToValidate;61;0.54;3.4;1.3;32.8;148;630;25.6;0.1;7;2.5;;2.4;0.5;1.4;0.1;0;1.2;1.6;;0;0;;;0;0;521;88;23;14;48;0.52;0.11;0.5;665;0.28;4;20;0;163;27;0;0.55;;0.03;0.06;0.5;0.7;1.2;0.04;0;6;0.13;1.6;4
VALUES; Suédois, chair uniquement, bouilli dans de l'eau non salée;13-650;CoFID Table;ToValidate;88.5;0.11;0.7;0.1;5.8;26;109;0.1;;5.7;3;0;2.2;0.5;0;0;0;0.7;3;;0;0;;0.1;0;0;4;175;37;8;32;0.16;0.02;0.1;9;0.08;;;0;22;4;0;;;0.02;;0.5;0.1;0.6;0.07;0;19;0.1;;15
VALUES; Suédois, chair uniquement, cru;13-359;CoFID Table;ToValidate;91.2;0.11;0.7;0.3;5;24;101;0.1;;4.9;2.7;0;2;0.2;0;0;0;1.9;;;0;0;;0.2;0;0;15;170;53;9;40;0.1;0.01;0.3;31;0.1;1;;0;350;58;0;;2;0.15;;1.2;0.1;1.3;0.21;0;31;0.11;0.1;31
VALUES; Poulet aigre-doux, à emporter;19-324;CoFID Table;ToValidate;59.2;1.21;7.6;10;19.7;194;814;8.8;0.2;10.7;3.4;;3.2;4.1;;;0;;;1.29;0;0;5.19;3.04;0.03;23.5;259;142;35;13;114;2.38;0.04;0.4;400;0.19;6;;2;135;25;0.6;2.14;;0.04;0.06;2.1;1.3;3.4;0.12;;2;0.39;1.7;
VALUES; Porc aigre-doux, pané, à emporter;19-304;CoFID Table;ToValidate;53.6;1.25;7.8;13.9;22.4;240;1005;10.9;;11.5;3.7;;3.6;4.2;;;0;1;1.2;2.33;2700;840;7.22;3.68;0.04;27.4;249;122;48;10;109;2.26;0.05;1.1;;0.16;;;;;;;;;;;;;;;;;;;
VALUES; Porc aigre-doux, maison;19-485;CoFID Table;ToValidate;65.5;2.03;12.7;8.3;11.6;176;736;3.5;;7.8;1.2;;1.1;5.5;0;0;0.8;0.5;;1.99;0;0;2.55;3.21;;49.2;282;311;15;21;141;0.84;0.08;1.3;408;0.07;8;5;4;129;26;0.5;2.27;;0.48;0.14;3.3;2.7;6;0.29;0.5;9;0.71;2.1;14
VALUES; Couche de patate douce et d'oignon;15-884;CoFID Table;ToValidate;68.1;0.54;3.4;1.8;23.3;124;523;16.6;;6.8;0.8;;0.7;3.8;0;1.6;0;2.2;;1.04;0;0;0.4;0.13;0.06;4.6;66;375;87;21;93;0.71;0.13;0.5;122;0.37;1;13;16;3168;544;0;0.31;;0.14;0.08;0.5;0.8;1.3;0.09;0.3;10;0.59;;10
VALUES; Patate douce, cuite au four;13-363;CoFID Table;ToValidate;65.6;0.25;1.6;0.4;27.9;115;488;13.4;;14.5;;0;;;;0;;3.3;;0.2;0;0;;0.1;;0;52;480;31;23;65;0.9;0.18;0.4;85;0.5;1;3;0;5140;855;0;5.96;;0.09;;0.5;0.3;0.8;0.07;0;9;0.59;;23
VALUES; Patate douce, chair uniquement, bouillie dans de l'eau non salée;13-646;CoFID Table;ToValidate;81.2;0.27;1.7;0.2;13;58;245;3.6;;9.4;0.7;0;0.5;4.1;4.1;0;0;2.3;2.7;0.07;0;0;;0.07;0;0;37;375;58;20;39;0.53;0.14;0.3;86;0.39;;2;0;5560;927;0;0.78;;0.03;0.03;0.6;0.2;0.8;0.11;0;6;0.5;1.8;3
VALUES; Patate douce, crue, chair seulement;13-463;CoFID Table;ToValidate;73.7;0.19;1.2;0.3;21.3;87;372;15.6;;5.7;0.7;0;0.6;4.4;;0;0;2.4;;0.1;0;0;;0.1;0;0;40;370;24;18;50;0.7;0.14;0.3;65;0.4;1;2;0;3930;655;0;0.28;;0.17;;0.5;0.3;0.8;0.09;0;17;0.59;;23
VALUES; Patate douce, cuite à la vapeur;13-365;CoFID Table;ToValidate;74.8;0.18;1.1;0.3;20.4;84;356;12;;8.4;;0;;;;0;;2.3;;0.1;0;0;;0.1;;0;35;350;20;16;48;0.7;0.13;0.3;62;0.4;1;2;0;3765;625;0;4.37;;0.07;;0.5;0.3;0.8;0.05;0;8;0.53;;17
VALUES; Patate douce, quartiers, chair et peau, cuits à l'huile de colza;13-647;CoFID Table;ToValidate;61.3;0.47;2.9;3.9;24.7;139;589;5.9;;18.8;1.5;0;1.2;8.5;7.6;0;0;3.3;5.2;0.43;0;0;2.08;1.13;;0;69;701;109;38;73;1;0.27;0.5;161;0.73;;3;0;5140;855;0;1.6;;0.06;0.05;1.1;0.4;1.5;0.2;0;11;0.94;3.4;5
VALUES; Ris d'agneau, frit à l'huile de maïs;18-422;CoFID Table;ToValidate;57.7;4.59;28.7;11.4;0;217;910;0;;0;0;0;0;0;0;0;0;0;;;0;0;;;;;52;400;27;34;480;1.8;0.4;3.6;52;0.08;;;;;;;;;0.04;0.29;2.3;4.1;6.4;0.04;3;9;0.8;4;23
VALUES; Ris de veau, agneau, cru;18-421;CoFID Table;ToValidate;75.5;2.44;15.3;7.8;0;131;549;0;;0;0;0;0;0;0;0;0;0;;3;0;0;2.4;0.3;;260;75;420;8;21;400;1.7;0.2;1.9;120;0.04;;;;;;;0.44;;0.03;0.25;3.7;3.3;7;0.03;6;13;1;3;18
VALUES; Maïs doux, bébé, bouilli dans de l'eau non salée;13-634;CoFID Table;ToValidate;90;0.35;2.2;0.6;4.6;31;133;0.8;;3.8;1.6;0;1.3;0.9;0;0;0;2;2.4;0.13;240;40;0.07;0.27;0;0;;145;11;22;50;0.25;0.06;0.4;30;0.3;1;1;0;15;3;0;0.24;;0.05;0.06;0.7;0.3;1;0.09;0;160;0.19;1.5;3
VALUES; Maïs doux, bébé, sauté à l'huile de colza;13-635;CoFID Table;ToValidate;83;0.4;2.5;6;5.4;84;351;0.9;;4.5;1.9;0;1.5;1.1;0;0;0;2.3;2.8;0.49;1300;550;3.27;1.86;;0;;170;13;25;59;0.29;0.07;0.5;35;0.35;1;1;0;17;3;0;1.44;;0.06;0.07;0.8;0.4;1.2;0.11;0;187;0.22;1.8;4
VALUES; Grains de maïs doux, en conserve dans l'eau, égouttés;13-529;CoFID Table;ToValidate;78.7;0.41;2.6;1.7;13.9;78;330;6.2;0.2;7.5;0.3;;0.1;7.1;;0;;2.5;3.1;0.27;0;0;0.41;0.68;0;0;1;158;3;16;52;0.34;0.04;0.4;84;0.1;;;0;41;7;0;0.63;;0.26;0.06;1.9;0.4;2.3;0.13;0;45;0.12;1.1;24
VALUES; Maïs doux, séché;13-609;CoFID Table;ToValidate;10.5;2.16;13.4;7.1;35.5;251;1059;25.4;0.7;9.4;9;0;0.4;;;0;0;9.7;;0.93;0;0;1.9;2.83;0;0;4;1242;15;157;398;2.42;0.34;3.2;236;1.19;3;;0;;;0;1.57;;;;7.1;;;;0;;;;
VALUES; Maïs doux, grains, bouillis « en épi » dans de l'eau non salée;13-508;CoFID Table;ToValidate;76;0.58;3.6;1.9;9.5;67;284;6.8;0.2;2.5;2.4;;0.1;;;0;0;2.6;5.1;0.25;0;0;0.51;0.76;0;0;;333;4;42;107;0.65;0.09;0.9;63;0.32;1;;0;28;5;0;0.42;0.37;0.25;0.08;2.2;0.7;2.9;0.02;0;24;0.4;1;4
VALUES; Maïs doux, grains, bouillis « en épi » dans de l'eau non salée, pesés avec le noyau;13-606;CoFID Table;ToValidate;44.8;0.34;2.1;1.1;5.6;39;166;4;0.1;1.5;1.4;0;0.1;;;0;0;1.5;3;0.15;0;0;0.3;0.45;0;0;;196;2;25;63;0.38;0.05;0.5;37;0.19;;;0;17;3;0;0.25;0.22;0.15;0.05;1.3;0.4;1.7;0.01;0;16;0.24;0.6;4
VALUES; Maïs doux, grains, « en épi », cru, pesé avec le noyau;13-623;CoFID Table;ToValidate;44.8;0.32;2;1.1;4.8;36;150;3.5;0.1;1.2;1.1;0;0.1;;;0;;0.9;;0.12;0;0;0.3;0.3;0;0;;213;2;22;54;0.41;0.02;0.2;30;0.1;;;0;14;2;0;0.19;;0.09;0.03;1.1;0.2;1.3;0.01;0;24;0.43;;5
VALUES; Maïs doux, grains, cru;13-622;CoFID Table;ToValidate;76;0.54;3.4;1.8;8.1;60;254;5.9;0.2;2;1.9;0;0.1;;;0;;1.5;;0.2;0;0;0.5;0.7;0;0;1;260;3;37;91;0.7;0.04;0.4;11;0.2;;;0;23;4;0;0.33;;0.16;0.05;1.9;0.4;2.3;0.02;0;41;0.73;;8
VALUES; Bonbons bouillis;17-101;CoFID Table;ToValidate;16.6;;;;87.1;327;1394;0.4;;86.7;8.5;0;1.4;67.5;9.3;0;0;0;0;0;0;0;0;0;0;0;25;8;5;2;12;0.4;0.09;;68;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
VALUES; Bonbons, bonbons à mâcher;17-647;CoFID Table;ToValidate;3.8;0.15;0.9;6;85.1;377;1599;;30.6;54.5;6.3;;;40.5;7.7;;0;;;3.57;380;10;1.73;0.39;0.01;0;30;10;3;2;4;0.1;;;30;;;;0;152;25;0;1.2;;;;;;;;0;;;;
VALUES; Bonbons, sorbet;17-828;CoFID Table;ToValidate;0.2;0.1;0.6;0;93.9;355;1513;;;93.9;0.2;0;;93.7;;;0;;;0;0;0;0;0;0;0;;15;42;69;;0.2;0.04;;6;0.02;;;0;0;0;0;0;;0;0;;;;0;0;0;0;0;0
VALUES; Espadon, chair uniquement, grillé;16-222;CoFID Table;ToValidate;75.5;3.67;22.9;5.2;0;139;583;0;;0;0;;0;0;0;0;0;0;;1.2;0;0;2.1;1.4;0;52;170;450;5;34;340;0.6;;;170;0.03;57;;;;;;;;0.19;0.2;9.5;4.3;13.8;0.59;5;;0.5;;
VALUES; Espadon, chair uniquement, grillé, pesé avec arêtes et peau;16-223;CoFID Table;ToValidate;67.2;3.27;20.4;4.6;0;123;519;0;;0;0;;0;0;0;0;;0;;1.1;0;0;1.9;1.2;;46;150;400;5;31;300;0.6;;;150;0.02;51;;;;;;;;0.17;0.17;8.5;3.8;12.8;0.52;5;;0.44;;
VALUES; Espadon, chair uniquement, cru;16-221;CoFID Table;ToValidate;80.8;2.88;18;4.1;0;109;458;0;;0;0;;0;0;0;0;;0;;0.9;0;0;1.6;1.1;;41;130;350;4;27;260;0.5;;;130;0.02;45;;;;;;;;0.16;0.17;8.3;3.4;11.7;0.51;4;;0.41;;
VALUES; Sirop de maïs noir;17-064;CoFID Table;ToValidate;22.8;0;0;0;76.6;282;1181;;;28.1;14.9;;1.2;2.2;9.8;0;0;0;;0;0;0;0;0;;0;160;44;18;8;11;0.4;;;;;;;0;0;0;0;0;;0.01;0.01;0;0;0;0.01;0;0;0.02;0;0
VALUES; Sirop, doré;17-065;CoFID Table;ToValidate;20;0.05;0.3;0;79;298;1269;0;;79;23.1;0;23;32.8;0;0;0;0;0;0;0;0;0;0;0;0;270;58;16;3;1;0.4;0.06;0.1;42;0.01;;;0;0;0;0;0;;;;;;;;0;;;;0
VALUES; Crevettes du Sichuan aux légumes, à emporter;16-335;CoFID Table;ToValidate;81.1;1.25;7.8;4.7;2.5;83;347;1.2;0.5;0.8;0.4;;0.4;;;;0;1.4;1.2;0.66;1040;350;2.42;1.39;;55.6;536;102;40;15;65;1.13;0.11;0.4;827;;;;;569;95;;1.99;;0.02;;0.4;;;0.06;;12;;;2
VALUES; Taboulé;15-885;CoFID Table;ToValidate;73.9;0.45;2.6;4.6;17.2;119;497;16.5;;0.7;0.3;;0.3;0;0;0;;;;0.29;0;0;2.47;1.24;;0;4;140;27;34;80;1.82;0.13;;16;;;;0;259;43;0;;;0.12;0.04;1.1;;1.1;;0;;;;13
VALUES; Pâte tahini;14-847;CoFID Table;ToValidate;3.1;3.49;18.5;58.9;0.9;607;2508;0.5;;0.4;0.1;;0.1;0.2;0;0;0;8;;8.4;0;0;22;25.8;;0;20;580;680;380;730;10.6;1.48;5.4;10;1.5;;;0;6;1;0;2.57;;0.94;0.17;5.1;4.1;9.2;0.76;0;99;2.17;11;0
VALUES; Tamarillos, chair et graines;14-264;CoFID Table;ToValidate;86.5;0.32;2;0.3;4.7;28;120;;;4.7;1.1;;1.2;2.4;0;0;;;;0.1;0;0;0.1;0.1;;0;1;300;10;19;43;0.8;0.05;0.1;29;0.1;;;0;920;155;0;1.86;;0.06;0.03;0.3;0.3;0.6;0.19;0;;;;23
VALUES; Tamarin;14-265;CoFID Table;ToValidate;35.8;0.37;2.3;0.3;56.5;238;1011;;;;;;;;0;0;;;;0.1;0;0;0.1;0.1;;0;15;600;77;92;94;1.8;;;;;;;0;14;2;0;;;0.29;0.1;1.4;;;0.08;0;;0.15;;3
VALUES; Feuilles de tamarin, fraîches;13-855;CoFID Table;ToValidate;70.5;0.93;5.8;2.1;18.2;115;486;;;;;0;;;0;0;;;;;0;0;;;;0;;;300;71;81;5.2;2.09;;94;;;;0;250;42;0;;;0.24;0.1;4.1;;;;0;;;;3
VALUES; Pulpe de tamarin, chair uniquement;13-856;CoFID Table;ToValidate;25.8;0.51;3.2;0.3;64.5;273;1162;;;64.5;;0;;;0;0;;;;;0;0;;;;0;;100;110;;110;4.2;;;;;;;0;60;10;0;;;0.29;0.15;1.4;;;;0;;;;5
VALUES; Tania, crue;13-375;CoFID Table;ToValidate;70.5;0.2;1.3;0.4;24.5;107;453;24.3;;0.2;0.1;0;0.1;;0;0;;2.3;;;0;0;;;;0;4;480;14;22;55;0.6;0.18;0.6;40;0.5;;;0;29;5;0;;;0.02;0.05;0.3;0.3;0.6;;0;;;;16
VALUES; Tapioca, cru;11-027;CoFID Table;ToValidate;12.2;0.07;0.4;0.1;95;359;1531;95;;;;;0;;0;0;0;0.4;;;0;0;;;0;0;4;20;8;2;30;0.3;0.07;;13;;;;0;0;0;0;;;;;;0.1;0.1;;0;;;;0
VALUES; Taramasalata;16-449;CoFID Table;ToValidate;35.9;0.51;3.2;52.9;7.4;517;2130;6.2;;1.2;;;;;;;0;;0.3;4.1;0;0;29.3;16.7;;25;450;60;21;6;50;0.4;;0.4;720;0.12;;;;;;;;;0.08;0.1;0.3;0.6;0.9;;3;4;;;1
VALUES; Feuilles de taro, crues;13-380;CoFID Table;ToValidate;85.7;0.7;4.4;0.9;2.6;35;150;0.4;;2.2;;0;;;0;0;;;;0.2;0;0;0.1;0.4;;0;3;650;110;45;60;2.3;0.32;0.9;60;1.8;;;0;6980;1160;0;;;0.21;0.46;1.5;0.7;2.2;;0;39;;;52
VALUES; Feuilles de taro, cuites à la vapeur;13-381;CoFID Table;ToValidate;92.1;0.38;2.4;0.5;1.4;19;82;0.2;;1.2;;0;;;0;0;;;;0.1;0;0;;0.2;;0;2;360;86;20;27;1.2;0.18;0.5;33;1;;;0;3830;640;0;;;0.14;0.38;1.3;0.4;1.7;;0;27;;;35
VALUES; Taro, cuit au four;13-377;CoFID Table;ToValidate;60.8;0.27;1.7;0.2;32.4;130;555;31;;1.4;0.2;0;0.2;0.9;;0;;3;;;0;0;;;;0;5;430;33;41;69;1;0.23;1.7;62;0.7;;;0;46;8;0;;;0.05;0.02;0.5;0.5;1;0.05;0;;;;7
VALUES; Taro, bouilli dans de l'eau non salée;13-378;CoFID Table;ToValidate;72.9;0.19;1.2;0.2;22.4;91;386;21.5;;0.9;0.2;0;0.2;0.6;;0;;2.1;;;0;0;;;;0;3;200;27;31;56;0.8;0.18;1.3;37;0.5;;;0;32;5;0;;;0.05;0.02;0.5;0.3;0.8;0.05;0;;;;7
VALUES; Taro, cru;13-376;CoFID Table;ToValidate;68.3;0.22;1.4;0.2;26.2;106;451;25.1;;1.1;0.2;0;0.2;0.7;;0;;2.4;;;0;0;;;;0;4;360;25;33;58;0.8;0.2;1.3;50;0.5;;;0;37;6;0;;;0.08;0.03;0.7;0.4;1.1;0.08;0;;;;13
VALUES; Taro, cuit à la vapeur;13-379;CoFID Table;ToValidate;70.3;0.21;1.3;0.2;24.5;99;421;23.5;;1;0.2;0;0.2;0.7;;0;;2.2;;;0;0;;;;0;4;330;25;31;52;0.7;0.18;1.3;47;0.6;;;0;35;6;0;;;0.05;0.02;0.5;0.3;0.8;0.05;0;;;;7
VALUES; Estragon, séché, moulu;13-858;CoFID Table;ToValidate;7.7;3.64;22.8;7.2;42.8;295;1237;;;;;0;;;0;0;;;;;0;0;;;;0;62;3020;1140;350;310;32.3;0.68;3.9;;8;;;0;2520;420;0;;;0.25;1.34;8.9;;;;0;0;;;0
VALUES; Estragon, frais;13-857;CoFID Table;ToValidate;86.3;0.54;3.4;1.1;6.3;49;206;;;;;0;;;0;0;;;;;0;0;;;;0;9;450;170;51;46;;;0.6;;;;;0;375;62;0;;;0.15;;;;;;0;;;;2
